id,medication_name,medication_ndc,brand_generic,category,specialty,created_at
e5fe5eef-f719-463a-be0f-ed38e8c168ec,Dulera 100/5,00085-7206-01,Brand,Inhaled corticosteroids/LABA,Pulmonology,2025-03-31 10:39:56.376706+00
e624a832-d3b1-4c86-9000-32a6047c35f1,Clopidogrel 75mg (hold),00093-7463-56,Generic,Medication management,Radiology,2025-03-31 10:39:56.376706+00
e66bf013-a9dd-4ca0-878f-f89f54a04faf,Pulmicort 0.5mg/2mL,00186-0914-95,Brand,Inhaled corticosteroids,Pulmonology,2025-03-31 10:39:56.376706+00
e67e8930-87c7-44f7-bd7a-2f73bbded08a,Naproxen 500mg,00093-0541-01,Generic,NSAIDs,Orthopedic Surgery,2025-03-31 10:39:56.376706+00
e6b474c4-00bc-4f86-b189-d4983cce0d15,Lithium Carbonate 300mg,00093-7466-01,Generic,Mood stabilizers,Psychiatry,2025-03-31 10:39:56.376706+00
e730a2ff-900f-4633-b377-c53d57b2b41c,Amitriptyline 25mg,00093-0054-01,Generic,Neuropathic pain medications,Neurology,2025-03-31 10:39:56.376706+00
e7381fa5-9f5c-4a47-9df9-cad82428de67,Losartan 50mg,00093-7192-56,Generic,Antihypertensives,Internal Medicine,2025-03-31 10:39:56.376706+00
e7e511b3-cdda-42cb-bd61-0cc4ba381eb0,Venlafaxine XR 75mg,00093-7439-98,Generic,Antidepressants,Psychiatry,2025-03-31 10:39:56.376706+00
e7e5fb71-fa24-4e32-b1ce-2f2442e48df6,Advair Diskus 250/50,00173-0696-00,Brand,Inhaled corticosteroids/LABA,Pulmonology,2025-03-31 10:39:56.376706+00
e8147004-a0b3-4e84-b95c-48d5421c3260,Carboplatin/Paclitaxel combo,00703-4234-01,Generic,Platinum compounds,Oncology,2025-03-31 10:39:56.376706+00
e81f63f4-5737-4aa3-9be9-e56fc6111d87,Dicyclomine 20mg,00093-7297-01,Generic,Gastrointestinal medications,Internal Medicine,2025-03-31 10:39:56.376706+00
e8542e69-79c6-49b7-9397-5b39382ca32d,Heparin-Lock,00409-2720-01,Brand,Anticoagulants,General Surgery,2025-03-31 10:39:56.376706+00
e8b638ca-f5c9-4f1f-8161-c01f9bcace96,Vancomycin 1g,00409-4332-01,Generic,Intraoperative medications,General Surgery,2025-03-31 10:39:56.376706+00
e9027723-09d0-41b0-bc48-b8ef2f7f2002,Losartan 100mg,00093-7193-56,Generic,Antihypertensives,Internal Medicine,2025-03-31 10:39:56.376706+00
e9061163-062d-479d-b867-bddcff6b3e90,Jalyn 0.5/0.4mg,00173-0755-66,Brand,5-alpha reductase inhibitors,Urology,2025-03-31 10:39:56.376706+00
e96a784a-3217-47ba-a023-970f62929c3f,Xanax 0.5mg,00009-0029-01,Brand,Mental health,General Medicine,2025-03-31 10:39:56.376706+00
e98ed233-912d-477a-b693-dfe1a13a593e,Namzaric 28/10mg,00456-1240-14,Brand,Neurocognitive medications,General Medicine,2025-03-31 10:39:56.376706+00
ea732334-8d3b-43ed-90e8-aa5fd498aab8,Rivastigmine 6mg,00078-0698-06,Generic,Neurocognitive medications,General Medicine,2025-03-31 10:39:56.376706+00
ead45851-d77c-4286-8ace-6c182eaa6e04,Visipaque 320,00407-1417-70,Brand,Contrast agents,Radiology,2025-03-31 10:39:56.376706+00
eaf61a32-c372-46b2-a0cf-d7d44aa6bdf7,Venlafaxine ER 75mg,00093-7439-98,Generic,Neuropathic pain medications,Neurology,2025-03-31 10:39:56.376706+00
eb15b0e3-aea2-453b-badd-de3e8cace0fc,Clomiphene Citrate 50mg,00555-0754-02,Generic,Fertility treatments,Obstetrics & Gynecology,2025-03-31 10:39:56.376706+00
eb77887a-3dd0-4b96-86a4-8e5d2e9ec283,Proscar 5mg,00006-0071-19,Brand,5-alpha reductase inhibitors,Urology,2025-03-31 10:39:56.376706+00
ec2680a2-8921-4fe5-b535-f1a98e7e9fe9,Monurol 3g packet,00187-5852-01,Brand,Urinary analgesics/antibiotics,Urology,2025-03-31 10:39:56.376706+00
ecd5a8ac-d13f-4d54-a4db-7e01d377973b,Triamcinolone acetonide 40mg/mL,00409-3509-32,Generic,Corticosteroids,Orthopedic Surgery,2025-03-31 10:39:56.376706+00
ed051af0-ee7a-4e1e-8894-307b46d4bdf3,Sulfasalazine 500mg,00093-0153-01,Generic,Inflammatory bowel disease,General Medicine,2025-03-31 10:39:56.376706+00
ee0eff41-db9c-4731-ab73-8e3ab2e04b39,Atropine Sulfate,00409-9630-01,Brand,Reversal agents,Anesthesiology,2025-03-31 10:39:56.376706+00
ee1f8be9-b3fb-4c29-9bc0-1e0f99fc497d,Rasagiline 1mg,00093-2807-31,Generic,Parkinson's medications,Neurology,2025-03-31 10:39:56.376706+00
ee8c0287-be92-4615-b066-531935598b7f,Cozaar 100mg,00006-0960-54,Brand,Antihypertensives,Internal Medicine,2025-03-31 10:39:56.376706+00
ef2d7df9-f55b-4bf9-8a48-af0cbba866b2,Mepivacaine 1%,00409-1565-10,Generic,Local anesthetics,Anesthesiology,2025-03-31 10:39:56.376706+00
ef589253-7b5a-4a31-ab26-94b57269cb8f,Prinivil 20mg,00006-0207-54,Brand,ACE inhibitors/ARBs,Cardiology,2025-03-31 10:39:56.376706+00
ef9b9fda-96de-49a2-beba-6cbcecf47370,Requip 2mg,00173-0719-01,Brand,Parkinson's medications,Neurology,2025-03-31 10:39:56.376706+00
efb52ba3-7a81-4d9e-9ab1-b6a5985781dc,Kristalose 10g/packet,66220-0737-10,Brand,Motility agents,Gastroenterology,2025-03-31 10:39:56.376706+00
efda8615-021d-4dbc-9553-688cee723989,Ibuprofen 800mg,00093-1318-01,Generic,Pain medications,General Surgery,2025-03-31 10:39:56.376706+00
eff4e335-ab1b-4cda-b085-647f8dfbbc83,Fluticasone/Vilanterol 100/25,00173-0870-10,Generic,Inhaled corticosteroids/LABA,Pulmonology,2025-03-31 10:39:56.376706+00
f0844ac0-12b5-42ed-8b79-e467513fa704,Vancocin 1g,00205-3822-42,Brand,Intraoperative medications,General Surgery,2025-03-31 10:39:56.376706+00
f1389e18-dedf-43c1-bfeb-3b4c242543a0,Amidate 2mg/mL,00074-6457-02,Brand,General anesthetics,Anesthesiology,2025-03-31 10:39:56.376706+00
f211d16d-67b5-46a5-a655-a4870a7847e4,Transderm-Scop 1.5mg,00067-4346-01,Brand,Anti-nauseants,General Surgery,2025-03-31 10:39:56.376706+00
f24c4eab-f239-49a1-9411-8887ab5b6564,Sertraline 50mg,00093-7206-56,Generic,Mental health,General Medicine,2025-03-31 10:39:56.376706+00
f41d7fb9-aa64-46b9-b395-6d14eb041003,Rifaximin 550mg,65649-0303-02,Generic,Hepatobiliary medications,Gastroenterology,2025-03-31 10:39:56.376706+00
f4d25114-e241-4fc9-943d-41df9673e40c,Coreg 25mg,00007-4174-20,Brand,Beta blockers,Cardiology,2025-03-31 10:39:56.376706+00
f739bc09-8101-45a2-8382-dfe8b1042de0,Topiramate 25mg,00093-7126-56,Generic,Migraine medications,Neurology,2025-03-31 10:39:56.376706+00
f74c0e7c-10ba-4f24-99a2-a79a94dc5a1e,MetroGel 0.75% gel,00089-0810-30,Brand,Antibiotics,Dermatology,2025-03-31 10:39:56.376706+00
f76d2621-e0db-44fe-bb7e-9cfdf75e0c46,Tegretol 200mg,00078-0102-05,Brand,Anticonvulsants,Neurology,2025-03-31 10:39:56.376706+00
f796a99f-e4e5-4407-b4ca-4f8adbc637b5,Pravachol 40mg,00003-5178-28,Brand,Lipid-lowering medications,Internal Medicine,2025-03-31 10:39:56.376706+00
f79c060d-b065-4cb6-8827-5644469c7f76,Cefazolin 1g,00409-0805-01,Generic,Intraoperative medications,General Surgery,2025-03-31 10:39:56.376706+00
f7a77553-70b6-4dac-9f98-12e8297f99f9,Rivaroxaban 10mg,50458-0580-30,Generic,Anticoagulants,General Surgery,2025-03-31 10:39:56.376706+00
f8792d91-fe43-43a7-a879-e26f26330a9e,Adrucil 500mg/10mL,00703-3019-12,Brand,Antimetabolites,Oncology,2025-03-31 10:39:56.376706+00
f88eadfd-b6a7-4ef8-a869-c6f617ac67a1,Glipizide 5mg,00093-7271-01,Generic,Antidiabetics,Internal Medicine,2025-03-31 10:39:56.376706+00
f89f3f30-4d6e-4e65-8a86-2763bc63f74c,Lactulose 10g/15mL,00093-0686-73,Generic,Motility agents,Gastroenterology,2025-03-31 10:39:56.376706+00
f8fde668-f575-48fc-8beb-f7f0a27b6b66,Propafenone 150mg,00093-8019-01,Generic,Antiarrhythmics,Cardiology,2025-03-31 10:39:56.376706+00
f952467a-fb47-421f-9442-015993ea34fd,Enalapril 10mg,00093-7180-01,Generic,ACE inhibitors/ARBs,Cardiology,2025-03-31 10:39:56.376706+00
f9b9203e-a752-4599-8407-e2f6798b6447,Clonazepam 0.5mg,00093-0832-01,Generic,Anxiolytics,Psychiatry,2025-03-31 10:39:56.376706+00
fa0a81cb-d12f-4c08-a385-352ad8e57bda,Risedronate 35mg,00093-5154-25,Generic,Bone metabolism medications,Orthopedic Surgery,2025-03-31 10:39:56.376706+00
fa12d293-253e-405a-880e-c05fcd0f7d1b,Lantus 100units/mL,00024-5869-00,Brand,Endocrine medications,Internal Medicine,2025-03-31 10:39:56.376706+00
fa4582d8-341d-4340-a57a-f1e4735d0c15,Esomeprazole 40mg,00093-7201-56,Generic,Acid suppressants,Gastroenterology,2025-03-31 10:39:56.376706+00
fbdd4651-0f75-4b8e-bf15-197b6abe711b,Etonogestrel Implant 68mg,00052-0272-01,Generic,Contraceptives,Obstetrics & Gynecology,2025-03-31 10:39:56.376706+00
fbf0b50d-e8e9-4040-a9f2-063b2a2be5e5,Diatrizoate meglumine 66%,00270-0479-01,Generic,Contrast agents,Radiology,2025-03-31 10:39:56.376706+00
fd4e6315-fb79-463b-bc3f-4d29f63ee9be,Lamictal 100mg,00173-0735-00,Brand,Anticonvulsants,Neurology,2025-03-31 10:39:56.376706+00
fda26959-50ce-4a8f-aa00-0163837963da,Cialis 10mg,00002-4463-30,Brand,PDE5 inhibitors,Urology,2025-03-31 10:39:56.376706+00
fdc023de-58d4-4242-a508-cf8eb0bf511b,Senokot 8.6mg,00030-5535-50,Brand,Postoperative medications,General Surgery,2025-03-31 10:39:56.376706+00
fea599c1-05b7-49f4-8ecc-daebdec91282,Zetia 10mg,00006-0768-31,Brand,Lipid-lowering medications,Internal Medicine,2025-03-31 10:39:56.376706+00
fead0faf-ee7c-4ef3-8c4d-7199c5078be9,Idamycin PFS 5mg,00703-4155-11,Brand,Anthracyclines,Oncology,2025-03-31 10:39:56.376706+00
fecdb711-4275-4b0f-86f6-e0962158b6d9,Zileuton ER 600mg,00071-2045-20,Generic,Leukotriene modifiers,Pulmonology,2025-03-31 10:39:56.376706+00
ff41dfe4-060b-43be-88dd-f4aa3c757f40,Zafirlukast 20mg,16571-0341-60,Generic,Leukotriene modifiers,Pulmonology,2025-03-31 10:39:56.376706+00
ff45ca1e-bcad-4b8b-be64-64d2f06fabf0,Inderal 40mg,00046-0421-81,Brand,Beta blockers,Cardiology,2025-03-31 10:39:56.376706+00
ff5e00aa-b88a-4a4e-9322-b459bd137fe9,Zoledronic acid 5mg/100mL,00078-0633-12,Generic,Bone metabolism medications,Orthopedic Surgery,2025-03-31 10:39:56.376706+00
ff9e8876-1bfb-4985-bd01-c73b29e10847,Colazal 750mg,65649-0101-51,Brand,IBD maintenance,Gastroenterology,2025-03-31 10:39:56.376706+00
ffb5b880-bc98-4d80-8f22-ee1cedb9bd5d,Remifentanil 1mg,60977-0335-01,Generic,Opioid analgesics,Anesthesiology,2025-03-31 10:39:56.376706+00
fff51589-3d30-4425-a8cb-07e1a8daccc8,Alprazolam 0.5mg,00093-0056-01,Generic,Mental health,General Medicine,2025-03-31 10:39:56.376706+00
ffff9787-50fc-4e8a-b836-ce17e7684671,Barium sulfate suspension 2.1%,32909-0752-01,Generic,Contrast agents,Radiology,2025-03-31 10:39:56.376706+00
